|Content|Sentiment
275|2:12 am, está semana he dormido 17 horas, hago examen de química a las 8 am y salgo del brete a las 10 pm|NONE
276|@Phoenix2124 si si, prendieron fuego !! La única que me sabía la cantaron cuando estaba haciendo fila en el baño 1 gusto conocerte!!|P
277|Entró a trabajar a la 1:30 p.m y yo en San Carlos Mi tío cree que voy a llegar puntual.|NONE
278|Yo que podría decir de mi ex? Fui demasiado feliz y me hizo crecer como persona|P
279|Digamos, muy bonito todo, un día super chuzo, todo divino pero mi crush no me dijo feliz cumple|N
280|@gabrielselva_cr ahí estaba, bueno en el descanso no, me fui a mojar hasta los palcos del frente para hablar con los privados de libertad|NONE
281|@PauArce21 en serio que una se va a graduar en el tiempo de Dios|N
282|@_Star_Vader Si, no hay que perder la esperanza jaja, digamos tuve muchas eectativas con alguien pero no se dio y tome por gordo|P
283|Clinton ganó voto popular y Trump el colegio electorado. Adivinen quién es presidente electo|NONE
284|@Maceji87 sorry x el delay, pero el app arranca cuando quiere...Abrimos de Lunes a Sábado a las 6pm|NONE
285|Escucho a @HillaryClinton porque no me aguanté y no puedo creer aún que hayan elegido sobre ella a @realDonaldTrump Es realmente triste.|N
286|@piladetrastos @tsaitami porque al final siempre llegan a lo mismo: es que ella debió asumir más su lado femenino|N
287|No es posible que Trump vaya ganando las elecciones y que yo aún no me gane una pizza de @OterosPizza. ¡¿Qué es esto?!|N
288|@SalgueroMoya por cada acción cometió como 4 delitos a la vez. Eso se llama concurso ideal. O material. Ya no me acuerdo|NONE
289|@RacheliuxCastro @jkriptos tenemos pendiente un vacío whisky y habanos. Como que este fin complicado|N
290|Bill Clinton ya está muy viejito|NEU
291|@dianalaa32 Es una escena de uno de los documentales más respetados sobre naturaleza ('Planet Earth' de la BBC). Dudo que sea montado.|P
292|Hoy es un buen diaaaa|P
293|Ya no es tan divertido|N
294|Necesito plata, mi regalo de cumpleaños no alcanzó para la ropa de navidad y año nuevo|N
295|Yo quiero enseñar mis bolas en facebook, pero su política de desnudos es muy estricta. Mejor no.|NEU
296|@saywhatmini Hermosa verdad? ️ Me toca quitarlas porque no puedo mostrar caras|NEU
297|Vean los nuevos emojis #iOS102 El aguacate 🥑|NONE
298|Tan triste mi vida que me hablan en Snapchat solo para decirme que mis animales son lindos|N
299|@ChicadeHumo7 , no hay que sentirse mal por ya no querer creo que es bueno saber lo que uno quiere y lo que no|P
300|Estornudé y me mordí la lengua porque mi suerte es así|N
301|Ya 3 veces me ha dejado mamando, pero la verdad lo veo tan guapo...|NEU
302|Suerte nivel, llame a la pizzeria para pasar por una pizza y llueve cuando deje mis sombrilla perdidas|N
303|Estoy así de hacer una estupidez|N
304|Les parece que soy una persona odiosa? a cada rato me dicen eso y que tengo cara de amargado|N
305|El huequito del septum no se me ha cerrado por completo pero ya no me cabe la pieza|NONE
306|@elinvisiblesoyo jajaja aquí la confianza virtual|NEU
307|@deprotti la ex novia de 30 vrs Sabina para finalmente aceptar que estas viejo|N
308|...y todo lo que hagan, háganlo con amor. 1 Corintios 16:14 Buen dia a todos|P
309|Buenos días @Rubiu5 que pases un buen día|P
310|Me estaba sacando las cejas y como se me ocurren cosas geniales decidí arrancarme una pestaña y ahora me duele el párpado y se hinchó|N
311|Las canciones de Juanes y Julieta Venegas siempre me hacen muy feliz|P
312|Viendo FOX pasan portadas de periódicos deportivos solo en CRC no, porque no tenemos periódicos deportivos|N
313|@avargas10785 yo hago eso, sino nadie contesta, así ven que no es mi culpa que no se muevan las cosas, perdón por vivir|NONE
314|@edgumaco yo siempre deseo eso y cuando estoy libre;como hoy> ando desde temprano dando vueltas y sin sueño|N
315|Ya no tengo libro para leer ni serie para ver, mis noches se están volviendo aburridas|N
316|Mi imposible quiere irse a Europa. Yo tenía pequeñas esperanzas sabiendo que era imposible, pero ahora se las lleva para Europa|N
317|@David_Gato5 Mae esque mi top 3 son Dez Bryant, A. Brown y OBJ La de Zek viene de cuarta|NONE
318|@demimendozaa Obvio ya quiero llegar y verte Así que de una vez organiza Ixma|P
319|@Residente y fui a buscarte xq habías agarrado x otra calle, venias hacer un concierto, y bueno pues te encontré al final! Jeje saludos|P
320|@Valavb así es, aquí estamos pasando algo similar en estos días|NEU
321|@andrest_12 ahh ya ya jajaja. Bueno, buenas noches, que descanse|P
322|@tigreshooligan ay tan lindo amigo!! Gracias. Espero que jueguen con rencor, porque se hacen imparables cuando están resentidos|P
323|@ticotraveleando ingrato, solo porque usted sí|N
324|@Zunga a mi solo me quedan 5...ya casi veo la Luz|P
325|Ay qué bonito todo! Demasiado extraño no estar sufriendo a estas alturas Vamos Seleeeeee|P
326|@LovatoMyLight jajaja exacto! Esta todo igual solo que mas serio pero nada de declaraciones aun. Solo que siempre nos decimos asi.|NEU
327|Mi familia ya empezó con villancicos a todo volumen 24/7 y yo que tenia mi musica puesta y me la quitaron|NONE
328|@stephvald callese mae jajajaja, el carro estaba bastante duro mae Jaja|NEU
329|Lo malo de las indirectas esque son como un chisme pero a medias! Y así no se puede..|N
330|El otro año va a ser diferente y tiene que ser diferente|P
331|@AndresCastg verdad? Que triste que se haya llegado a ese punto|N
332|La vara es que odio las materias teóricas y amo cocinar|NEU
333|Mami va a bajar la velocidad del internet pero mejor eso a que lo quite|P
334|Hoy me desvelo de nuevo|NONE
335|Mi papá emocionado hasta las lágrimas con los tenores... hay conciertos que se quedan en el alma para siempre.|P
336|Me gusto mucho #AHSRoanoke fue una temporada muy buena y mucho miedo pero corta ya estoy ansiosa por la temporada 7️|P
337|@Alejandro__Ge hay que pulsearla bastante, lo he intentado un par de veces y nada Pero que buena foto mae.|P
338|@AdriantixYT yo talvez no vuelva a yt por asuntos personales|NONE
339|@EdySmol Me encanta que resaltes la moda sin ser superficial sino siendo un excelente crítico! Saludos desde Costa Rica!|P
340|Lela me escribe Yo le respondo Lela me deja en gris|N
341|@nathy_ab Tome un descanso y apenas esté de nuevo al 100% vamos a Dairy Queen, esta bien?|NONE
342|@EdySmol Correcto! Es pura arte. Mejor no lo pudiste describir. Felicidades!!! Bendiciones!|P
343|Nadie quiere ir a tomar café conmigo|N
344|@HolaSoyBataa Pero interrumpiste en mi sueño, perdí el sueño en ese momento y gracias a ti no fui a trabajar porque me quede dormida|N
345|Que bonito es anunciar que los excedentes de la Asociación Solidarista, ya estan depositados|P
346|Aún no puedo salir de la U porque la tarifa de Uber está alta, me escupo|N
347|@wheeeing lo mejor es que no sé ni que voy a estudiar|N
348|@Kengope oh, yo es que estaba curioso de Google Play Music. Apple Music no me sirve|N
349|Estos #CinnamonRolls traen muchas pasas... puro sabor a #Navidad!!! #ProsanaFoods #EstaciónGourmet|P
350| @cinn_gc10 Un chivi que hace videos y es más tocándose el cabello que video haciendo   algo divertido o entretenido  . |NEU
351|@itsshirrley hizo un tiempazo en una ruta desafiante, ¡felicidades! Es muy muy campeona ️|P
352|Me hice un sándwich. En vez de queso le puse leche condensada y aún así lo puse a tostar|NONE
353|En Face Oswar me deja claro que no soy su amiga|N
354|@_void07 ¡CALMA PUEBLO! Todo va estar bien. Solo vaya presente todo y haga su fucking examen tranquilo.|P
355|Este año más que otros ocupo trabajar esta temporada navideña, ocupo plataaaaaa! Si alguien sabe de algo me avisa|NONE
356|@kabek Y suuuuper diferente a sus trabajos anteriores! Tengo que comprarlo tho porque no esta disponible en apple music|NEU
357|Me gusta el rumbo que mi vida esta llevando, me siento tranquila y contenta conmigo misma|P
358|Lo peor de recibir clases en un restaurante es el fuerte olor a comida y el hambre que me tengo.|N
359|Que ladilla, yo soy chevere|P
360|Solo actividades de mi interés me hacen levantarme a las 4am de menos jamás en la vida.|NONE
361|Después de una semana comiendo en México a un precio ridículo... lo último q haría es ir a la Feria Gasto-nómica #lluviaencasa|N
362|Hoy nos tocó de últimos en el Festival Navideño de PZ y lloviendo. Adivinen cómo quedé.|N
363|Ya cambiaron al modelo d Paco Rabane. el que estaba antes era un muñequito yico.|NEU
364|Extraño mis siestas de todaaaa la tarde|N
365|@vivihbena ahhh pero ahí estaban las rubias -.- jajaja ( que mal que no se te quite)|N
366|@gpenavalle De las impotencias más grandes. Entiende uno qué significa la resignación|N
367|No sabía que el amor de mi vida iba a cantar. Hubiese visto el programa.|NEU
368|@Kevoludo24 todo está súper barato porque casi nadie fue el festival.|N
369|Ahora sí es oficial... tengo el trabajo más chiva que podía pedir|P
370|@vikyro18 sii claroo, en play 3 podés comprarlo por 5 dolares. Pero ya en ps4 no|NONE
371|Qué feo es tener que terminar con alguien; y más cuando las dos personas aún se aman pero el entorno no es favorable.|N
372|Ayer fui a @subwaycr y aún no estaban listos para recibir donaciones de puntos|N
373|Casi me aplasta un árbol pero lo bueno es que en la casa ya llegó la Navidá|NEU
374|@rafa514x te creo, solo ganas de trollear|NONE
375|- se llevo los doritos y los frescos - pero no se llevo EL PAN @MarianaCruz04|NONE
376|La lluvia definitivo que no me tiee piedad cuando ando en bus|N
377|Odio a mi profesor de estudios sociales|N
378|Que asco spotify desde la compu|N
379|@FedeOrtegaV Ojalá lo consiga, pero también ojalá la empresa del concierto le dé otra como sorpresa o algo así|P
380|Me gusta dar los buenos días BUENOS DÍAAAAS!|P
381|@laqvienedelsol @PilarAcuna Yo la dejé como 3 años y ahora volví. El día que termine del todo empezaré un largo duelo|NONE
382|@elchamuko me alegro milord! Feliz regreso a su casa en el averno!|P
383|Lunes con L de Lindo! Gracias Dios por el trabajo|P
384|@Mariete772 igual estaba en exámenes finales y estuve muy inactivo, espero volver a la normalidad de ahora en adelante|NEU
385|@lawanddemons perdón por ser la peor prometo darle mucho amor comprensión y ternura apenas termine el semestre|P
386|Hoy hice todo de una manera olímpica, pero algo se me tenía que olvidar. ¡Ah sí! La sombrilla.|NONE
387|@Vane_Arcia Sí, era justo y necesario. Lo hice y me siento mejor|P
388|@Noy_07 Pues de hecho sí me funcionó, me siento más tranquila después de eso|P
389|@MonumentalCR Buenos días, un éxito su maratonica, yo me sumé y sé que van a llevar mucha alegría a personas que están sufriendo|P
390|@croq29 @ChisteTipico me ha pasado... Lo peor es cuando sin decirle nada a uno, lo agregan de nuevo jajajaja|N
391|Preferiría discutir con un umpalumpa que con un (a) cristiano (a) conservador (a) de derecha.|N
392|@ashzamc Chao con ud!!! En serio no te puedo|N
393|@MarcosPedzik Muchas gracias por tus palabras. Un fuerte abrazo para vos|NONE
394|Cansado es poco. Pero saber que hoy se ayudó en algo me hace feliz.|P
395|@ASuicideBoy me siento muy identificada con tus tweet y vi tu cuenta porque mi mejor amiga aveces da rt a tus cosas|P
396|@CamposGeovanni en eso estamos claros, pero yo tengo fe en que los ticos somos solidarios cuando mas se necesita|P
397|Mi mejor amigo me llamo que ya venía llegando a mi casa Tengo 25 minutos esperándolo|N
398|@titabobra aquel señor amigo suyo hizo un numerito hoy de esos que le encanta hacer. Otro día en que la ginebra empezó a fluir temprano!|NONE
399|@Mausaga vieras dolor jure nunca más volver a ese lugar, queda en PZ para los interesados|N
400|@Oski_1991 Si o sea, el cel no me interesa tanto pero las cosas que tenía ahí eran irremplazables Gracias por escribir.|NEU
401|Senasa NECESITA casas cuna, apúntense no hay suficiente presupuesto para todos los animalito afectados|NONE
402|9 horas de que se fue del pais y ya la extraño|N
403|@jaoc03 que buena fiesta se pegaba uno|P
404| Hasta ahora me entero de que existe la carrera de   investigador de animación japonesa  , he desperdiciado mi vida |N
405|Hoy hice el gol de mi vida, perdimos 8-1 pero hice el gol de mi vida|P
406| Le envié una foto a Ignacio y me dijo   Que picha más fea   |N
407|@Tia_Yeye @Jacko_Pinto no sabia que eran pareja.|NONE
408|La lluvia definitivo no me tiene piedad cuando ando en bus|N
409|@rebsvargas Un masculino adulto que es fanático obsesivo de My Little Pony|NONE
410|@UnZorro88 a mí me gustan de hecho|P
411|@malamujer Ojalá pudiera darte el abrazo en vivo o al menos acompañarte hoy. Siento mucho lo de tu primo|NONE
412|¡Hoy habrá nuevo campeón!, que pase lo que sea, que @MagnusCarlsen sea campeón o que @SergeyKaryakin pierda #CarlsenKarjakin|P
413|Pero en realidad soy mucho menos amargada, maldita y juega de viva de lo que parece. Lo prometo.|P
414|@bichoclarke leí el post equivocado aparentemente, me salieron los diseñadores snobs en mi feed|N
415|@andrearivl me voy a morir quiero verlo en vivo y tigo no tiene CBS|N
416|Pues que dicen que hubo #temblorcr y yo ni me di cuenta porque pasamos ensayando típico.|NONE
417|@kathysjo excelente, que grande que está|P
418|Quiero demasiado el balde de pollo, cebolla y papas fritas de la Papería. Alguien lléveme|NEU
419|#MisPropositosPara2017Son buscar un mejor amigo, necesito a alguien!? nadie?|N
420|Que enfermería tenemos, Gareth Bale se podría perder el clásico|N
421|@titabobra A mí jajaja y veame aquí con los ojos pelados|NEU
422|@viborildasigue Abrazos para ti desde aquí Vibo ¡Ahí estaré y listísima para grabar la entrevista!|NONE
423|@solucionesong ...genial iniciativa que nos puede ayudar|P
424|   ESTOY HARTA DEL SEMESTRE    -Yo, sábado por la noche, resolviendo integrales para encontrar áreas. |N
425|el amigo secreto de hoy trajo un delicioso arroz con leche|P
426|El primer capítulo de la primera temporada de Black Mirror es bien pinche triste, wey.|NEU
427|@marioredondo @ingenieractc no da igual, yo soy funcionaria pública y no todos pensamos así.|NEU
428|Me siento tan sola por las noches, que duermo con Pariss en la cama de mi hermano|N
429|@AleArguelloF ojalá sigan juntos mucho tiempo|P
430|@somekindofEdu pero pensé que luego de jugar juntos todo iba a cambiar|N
431|Ojala tuviera netflix como en los viejos tiempos.|N
432|@GaritaCRC ¿Y para que me tienes a mi? Son momentos y nos montamos un canal Re-Pichudo|P
433|Puedo soñar ridícula pero si lloré porque @smilinglybybau se fue|N
